,station_code,city_name,year,month,day,rainfall,period,quality,lat,long,station_name,avg_rainfall
233,9151,Perth,1969,7,16,11.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
234,9151,Perth,1969,7,17,12.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
235,9151,Perth,1969,7,18,15.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
236,9151,Perth,1969,7,19,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
237,9151,Perth,1969,7,20,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
238,9151,Perth,1969,7,27,26.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
239,9151,Perth,1969,8,1,30.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
240,9151,Perth,1969,8,2,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
241,9151,Perth,1969,8,3,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
242,9151,Perth,1969,8,4,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
243,9151,Perth,1969,8,5,8.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
244,9151,Perth,1969,8,6,6.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
245,9151,Perth,1969,8,10,6.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
246,9151,Perth,1969,8,11,6.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
247,9151,Perth,1969,8,21,4.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
248,9151,Perth,1969,8,24,5.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
249,9151,Perth,1969,8,25,7.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
250,9151,Perth,1969,8,30,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
251,9151,Perth,1969,9,1,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
252,9151,Perth,1969,9,4,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
253,9151,Perth,1969,9,27,5.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
254,9151,Perth,1969,10,13,1.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
255,9151,Perth,1969,11,3,21.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
256,9151,Perth,1969,11,4,7.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
257,9151,Perth,1969,11,23,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
258,9151,Perth,1969,12,8,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
259,9151,Perth,1969,12,9,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
260,9151,Perth,1969,12,10,6.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.36
261,9151,Perth,1970,1,16,1.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
262,9151,Perth,1970,2,3,2.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
263,9151,Perth,1970,2,4,6.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
264,9151,Perth,1970,2,5,11.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
265,9151,Perth,1970,2,6,19.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
266,9151,Perth,1970,2,7,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
267,9151,Perth,1970,2,15,5.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
268,9151,Perth,1970,2,16,12.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
269,9151,Perth,1970,3,15,7.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
270,9151,Perth,1970,4,10,5.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
271,9151,Perth,1970,4,17,9.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
272,9151,Perth,1970,4,19,12.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
273,9151,Perth,1970,4,20,25.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
274,9151,Perth,1970,4,21,16.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
275,9151,Perth,1970,4,22,7.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
276,9151,Perth,1970,4,25,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
277,9151,Perth,1970,4,28,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
278,9151,Perth,1970,4,29,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
279,9151,Perth,1970,4,30,6.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
280,9151,Perth,1970,5,1,3.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
281,9151,Perth,1970,5,8,8.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
282,9151,Perth,1970,5,9,22.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
283,9151,Perth,1970,5,10,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
284,9151,Perth,1970,5,11,6.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
285,9151,Perth,1970,5,12,11.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
286,9151,Perth,1970,5,13,7.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
287,9151,Perth,1970,5,14,7.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
288,9151,Perth,1970,5,15,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
289,9151,Perth,1970,5,24,17.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
290,9151,Perth,1970,5,25,17.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
291,9151,Perth,1970,5,26,6.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
292,9151,Perth,1970,5,30,19.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
293,9151,Perth,1970,5,31,44.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
294,9151,Perth,1970,6,1,5.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
295,9151,Perth,1970,6,2,7.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
296,9151,Perth,1970,6,3,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
297,9151,Perth,1970,6,5,15.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
298,9151,Perth,1970,6,6,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
299,9151,Perth,1970,6,7,5.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
300,9151,Perth,1970,6,8,3.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
301,9151,Perth,1970,6,11,22.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
302,9151,Perth,1970,6,12,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
303,9151,Perth,1970,6,13,3.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
304,9151,Perth,1970,6,14,5.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
305,9151,Perth,1970,6,17,19.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
306,9151,Perth,1970,6,18,14.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
307,9151,Perth,1970,6,19,4.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
308,9151,Perth,1970,6,20,4.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
309,9151,Perth,1970,6,21,2.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
310,9151,Perth,1970,6,22,14.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
311,9151,Perth,1970,6,23,14.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
312,9151,Perth,1970,6,24,9.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
313,9151,Perth,1970,6,25,9.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
314,9151,Perth,1970,6,26,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
315,9151,Perth,1970,6,27,12.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
316,9151,Perth,1970,6,28,6.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
317,9151,Perth,1970,6,29,5.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
318,9151,Perth,1970,6,30,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
319,9151,Perth,1970,7,1,3.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
320,9151,Perth,1970,7,2,11.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
321,9151,Perth,1970,7,3,3.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
322,9151,Perth,1970,7,4,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
323,9151,Perth,1970,7,5,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
324,9151,Perth,1970,7,6,6.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
325,9151,Perth,1970,7,7,1.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
326,9151,Perth,1970,7,13,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
327,9151,Perth,1970,7,16,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
328,9151,Perth,1970,7,17,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
329,9151,Perth,1970,7,21,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
330,9151,Perth,1970,7,22,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
331,9151,Perth,1970,7,23,22.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
332,9151,Perth,1970,7,24,15.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
333,9151,Perth,1970,7,25,26.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
334,9151,Perth,1970,7,26,22.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
335,9151,Perth,1970,7,27,8.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
336,9151,Perth,1970,7,28,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
337,9151,Perth,1970,7,29,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
338,9151,Perth,1970,7,30,28.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
339,9151,Perth,1970,7,31,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
340,9151,Perth,1970,8,1,8.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
341,9151,Perth,1970,8,2,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
342,9151,Perth,1970,8,3,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
343,9151,Perth,1970,8,9,22.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
344,9151,Perth,1970,8,10,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
345,9151,Perth,1970,8,11,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
346,9151,Perth,1970,8,18,14.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
347,9151,Perth,1970,8,19,8.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
348,9151,Perth,1970,8,20,9.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
349,9151,Perth,1970,8,21,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
350,9151,Perth,1970,8,22,1.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
351,9151,Perth,1970,8,25,6.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
352,9151,Perth,1970,8,26,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
353,9151,Perth,1970,8,27,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
354,9151,Perth,1970,8,28,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
355,9151,Perth,1970,9,2,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
356,9151,Perth,1970,9,4,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
357,9151,Perth,1970,9,7,16.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
358,9151,Perth,1970,9,8,4.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
359,9151,Perth,1970,9,9,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
360,9151,Perth,1970,9,13,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
361,9151,Perth,1970,9,14,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
362,9151,Perth,1970,9,20,2.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
363,9151,Perth,1970,9,21,4.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
364,9151,Perth,1970,9,22,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
365,9151,Perth,1970,9,23,7.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
366,9151,Perth,1970,9,24,3.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
367,9151,Perth,1970,9,25,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
368,9151,Perth,1970,9,26,3.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
369,9151,Perth,1970,9,27,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
370,9151,Perth,1970,10,2,3.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
371,9151,Perth,1970,10,3,10.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
372,9151,Perth,1970,10,4,17.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
373,9151,Perth,1970,10,5,1.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
374,9151,Perth,1970,10,6,5.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
375,9151,Perth,1970,10,27,5.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
376,9151,Perth,1970,11,3,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
377,9151,Perth,1970,11,4,8.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
378,9151,Perth,1970,11,5,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
379,9151,Perth,1970,11,14,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
380,9151,Perth,1970,12,12,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
381,9151,Perth,1970,12,17,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
382,9151,Perth,1970,12,29,3.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,7.17295081967213
383,9151,Perth,1971,1,1,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
384,9151,Perth,1971,1,8,2.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
385,9151,Perth,1971,1,17,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
386,9151,Perth,1971,1,21,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
387,9151,Perth,1971,1,31,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
388,9151,Perth,1971,2,5,5.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
389,9151,Perth,1971,2,6,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
390,9151,Perth,1971,2,7,3.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
391,9151,Perth,1971,3,12,2.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
392,9151,Perth,1971,3,13,3.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
393,9151,Perth,1971,3,27,13.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
394,9151,Perth,1971,3,28,39.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
395,9151,Perth,1971,3,29,8.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
396,9151,Perth,1971,4,2,5.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
397,9151,Perth,1971,4,3,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
398,9151,Perth,1971,4,5,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
399,9151,Perth,1971,4,15,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
400,9151,Perth,1971,5,14,14.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
401,9151,Perth,1971,5,15,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
402,9151,Perth,1971,5,16,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
403,9151,Perth,1971,5,17,9.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
404,9151,Perth,1971,5,18,1.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
405,9151,Perth,1971,5,19,9.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
406,9151,Perth,1971,5,20,12.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
407,9151,Perth,1971,5,21,6.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
408,9151,Perth,1971,5,22,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
409,9151,Perth,1971,5,23,9.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
410,9151,Perth,1971,5,28,7.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
411,9151,Perth,1971,5,31,20.3,2,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
412,9151,Perth,1971,6,4,4.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
413,9151,Perth,1971,6,5,11.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
414,9151,Perth,1971,6,6,17.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
415,9151,Perth,1971,6,7,9.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
416,9151,Perth,1971,6,8,3.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
417,9151,Perth,1971,6,9,9.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
418,9151,Perth,1971,6,10,0.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
419,9151,Perth,1971,6,11,4.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
420,9151,Perth,1971,6,17,4.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
421,9151,Perth,1971,6,21,15.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
422,9151,Perth,1971,6,27,2.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
423,9151,Perth,1971,6,30,21.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
424,9151,Perth,1971,7,1,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
425,9151,Perth,1971,7,3,15.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
426,9151,Perth,1971,7,4,4.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
427,9151,Perth,1971,7,7,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
428,9151,Perth,1971,7,12,11.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
429,9151,Perth,1971,7,13,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
430,9151,Perth,1971,7,14,10.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
431,9151,Perth,1971,7,15,6.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
432,9151,Perth,1971,7,16,4.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
433,9151,Perth,1971,7,17,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
434,9151,Perth,1971,7,18,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
435,9151,Perth,1971,7,19,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
436,9151,Perth,1971,7,21,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
437,9151,Perth,1971,7,24,10.2,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
438,9151,Perth,1971,7,25,13.7,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
439,9151,Perth,1971,7,26,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
440,9151,Perth,1971,7,28,5.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
441,9151,Perth,1971,7,29,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
442,9151,Perth,1971,7,30,4.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
443,9151,Perth,1971,7,31,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
444,9151,Perth,1971,8,1,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
445,9151,Perth,1971,8,2,7.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
446,9151,Perth,1971,8,3,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
447,9151,Perth,1971,8,4,4.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
448,9151,Perth,1971,8,6,2.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
449,9151,Perth,1971,8,8,3.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
450,9151,Perth,1971,8,12,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
451,9151,Perth,1971,8,13,1.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
452,9151,Perth,1971,8,14,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
453,9151,Perth,1971,8,15,33.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
454,9151,Perth,1971,8,16,4.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
455,9151,Perth,1971,8,17,3.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
456,9151,Perth,1971,8,18,1.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
457,9151,Perth,1971,8,19,6.9,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
458,9151,Perth,1971,8,22,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
459,9151,Perth,1971,8,26,8.6,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
460,9151,Perth,1971,8,27,2.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
461,9151,Perth,1971,8,28,0.8,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
462,9151,Perth,1971,9,4,1.0,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
463,9151,Perth,1971,9,5,10.4,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
464,9151,Perth,1971,9,6,0.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
465,9151,Perth,1971,9,7,4.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
466,9151,Perth,1971,9,8,13.5,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
467,9151,Perth,1971,9,9,4.1,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
468,9151,Perth,1971,9,13,4.3,1,Y,-31.96,115.79,Subiaco Wastewater Treatment Plant,5.7256
